Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Peru,PER,1988,Changes in inventories (current LCU),NE.GDI.STKB.CN,223796.3992
Peru,PER,1987,Changes in inventories (current LCU),NE.GDI.STKB.CN,20617.708445
Peru,PER,1986,Changes in inventories (current LCU),NE.GDI.STKB.CN,5570.9514796
Peru,PER,1985,Changes in inventories (current LCU),NE.GDI.STKB.CN,1802.81318
Peru,PER,1984,Changes in inventories (current LCU),NE.GDI.STKB.CN,711.06816213
Peru,PER,1983,Changes in inventories (current LCU),NE.GDI.STKB.CN,530.35477052
Peru,PER,1982,Changes in inventories (current LCU),NE.GDI.STKB.CN,473.12886317
Peru,PER,1981,Changes in inventories (current LCU),NE.GDI.STKB.CN,415.90295583
Peru,PER,1980,Changes in inventories (current LCU),NE.GDI.STKB.CN,152.68980462
Peru,PER,1979,Changes in inventories (current LCU),NE.GDI.STKB.CN,59.045639274
Peru,PER,1978,Changes in inventories (current LCU),NE.GDI.STKB.CN,1.4802714931
Peru,PER,1977,Changes in inventories (current LCU),NE.GDI.STKB.CN,-12.880426861
Peru,PER,1976,Changes in inventories (current LCU),NE.GDI.STKB.CN,17.82987306
Peru,PER,1975,Changes in inventories (current LCU),NE.GDI.STKB.CN,24.176585114
Peru,PER,1974,Changes in inventories (current LCU),NE.GDI.STKB.CN,19.98141274
Peru,PER,1973,Changes in inventories (current LCU),NE.GDI.STKB.CN,4.8600132302
Peru,PER,1972,Changes in inventories (current LCU),NE.GDI.STKB.CN,0.4790205547
Peru,PER,1971,Changes in inventories (current LCU),NE.GDI.STKB.CN,10.083420641
Peru,PER,1970,Changes in inventories (current LCU),NE.GDI.STKB.CN,3.6281503462
Peru,PER,1969,Changes in inventories (current LCU),NE.GDI.STKB.CN,16.64135709
Peru,PER,1968,Changes in inventories (current LCU),NE.GDI.STKB.CN,15.287053993
Peru,PER,1967,Changes in inventories (current LCU),NE.GDI.STKB.CN,25.693140869
Peru,PER,1966,Changes in inventories (current LCU),NE.GDI.STKB.CN,18.196802987
Peru,PER,1965,Changes in inventories (current LCU),NE.GDI.STKB.CN,12.670898053
Peru,PER,1964,Changes in inventories (current LCU),NE.GDI.STKB.CN,12.62576581
Peru,PER,1963,Changes in inventories (current LCU),NE.GDI.STKB.CN,8.185599325
Peru,PER,1962,Changes in inventories (current LCU),NE.GDI.STKB.CN,8.4637708035
Peru,PER,1961,Changes in inventories (current LCU),NE.GDI.STKB.CN,9.6817622586
Peru,PER,1960,Changes in inventories (current LCU),NE.GDI.STKB.CN,12.706154159
Peru,PER,2025,Changes in inventories (constant LCU),NE.GDI.STKB.KN,-680000000
Peru,PER,2024,Changes in inventories (constant LCU),NE.GDI.STKB.KN,-5007000000
Peru,PER,2023,Changes in inventories (constant LCU),NE.GDI.STKB.KN,-7164000000
Peru,PER,2022,Changes in inventories (constant LCU),NE.GDI.STKB.KN,-1980000000
Peru,PER,2021,Changes in inventories (constant LCU),NE.GDI.STKB.KN,-3123000000
Peru,PER,2020,Changes in inventories (constant LCU),NE.GDI.STKB.KN,-5631000000
Peru,PER,2019,Changes in inventories (constant LCU),NE.GDI.STKB.KN,5302000000
Peru,PER,2018,Changes in inventories (constant LCU),NE.GDI.STKB.KN,8202000000
Peru,PER,2017,Changes in inventories (constant LCU),NE.GDI.STKB.KN,7328000000
Peru,PER,2016,Changes in inventories (constant LCU),NE.GDI.STKB.KN,8722000000
Peru,PER,2015,Changes in inventories (constant LCU),NE.GDI.STKB.KN,10874000000
Peru,PER,2014,Changes in inventories (constant LCU),NE.GDI.STKB.KN,6618000000
Peru,PER,2013,Changes in inventories (constant LCU),NE.GDI.STKB.KN,5454000000
Peru,PER,2012,Changes in inventories (constant LCU),NE.GDI.STKB.KN,1529000000
Peru,PER,2011,Changes in inventories (constant LCU),NE.GDI.STKB.KN,6604000000
Peru,PER,2010,Changes in inventories (constant LCU),NE.GDI.STKB.KN,3932000000
Peru,PER,2009,Changes in inventories (constant LCU),NE.GDI.STKB.KN,-5203000000
Peru,PER,2008,Changes in inventories (constant LCU),NE.GDI.STKB.KN,10673000000
Peru,PER,2007,Changes in inventories (constant LCU),NE.GDI.STKB.KN,6544000000
Peru,PER,2006,Changes in inventories (constant LCU),NE.GDI.STKB.KN,2673000000
Peru,PER,2005,Changes in inventories (constant LCU),NE.GDI.STKB.KN,-3144000000
Peru,PER,2004,Changes in inventories (constant LCU),NE.GDI.STKB.KN,-1142000000
Peru,PER,2003,Changes in inventories (constant LCU),NE.GDI.STKB.KN,1487000000
Peru,PER,2002,Changes in inventories (constant LCU),NE.GDI.STKB.KN,1595000000
Peru,PER,2001,Changes in inventories (constant LCU),NE.GDI.STKB.KN,381000000
Peru,PER,2000,Changes in inventories (constant LCU),NE.GDI.STKB.KN,-75000000
Peru,PER,1999,Changes in inventories (constant LCU),NE.GDI.STKB.KN,-994000000
Peru,PER,1998,Changes in inventories (constant LCU),NE.GDI.STKB.KN,89000000
Peru,PER,1997,Changes in inventories (constant LCU),NE.GDI.STKB.KN,498000000
Peru,PER,1996,Changes in inventories (constant LCU),NE.GDI.STKB.KN,549000000
Peru,PER,1995,Changes in inventories (constant LCU),NE.GDI.STKB.KN,1454000000
Peru,PER,1994,Changes in inventories (constant LCU),NE.GDI.STKB.KN,1631000000
Peru,PER,1993,Changes in inventories (constant LCU),NE.GDI.STKB.KN,1883328600
Peru,PER,1992,Changes in inventories (constant LCU),NE.GDI.STKB.KN,1648848800
Peru,PER,1991,Changes in inventories (constant LCU),NE.GDI.STKB.KN,1674922700
Peru,PER,1990,Changes in inventories (constant LCU),NE.GDI.STKB.KN,1134664725.5
Peru,PER,1989,Changes in inventories (constant LCU),NE.GDI.STKB.KN,1178996280.2
Peru,PER,1988,Changes in inventories (constant LCU),NE.GDI.STKB.KN,4040358894.4
Peru,PER,1987,Changes in inventories (constant LCU),NE.GDI.STKB.KN,3452503531.3
Peru,PER,1986,Changes in inventories (constant LCU),NE.GDI.STKB.KN,1500828381.3
Peru,PER,1985,Changes in inventories (constant LCU),NE.GDI.STKB.KN,-323799860.03
Peru,PER,1984,Changes in inventories (constant LCU),NE.GDI.STKB.KN,-471202951.89
Peru,PER,1983,Changes in inventories (constant LCU),NE.GDI.STKB.KN,131255138.97
Peru,PER,1982,Changes in inventories (constant LCU),NE.GDI.STKB.KN,3460130181.8
Peru,PER,1981,Changes in inventories (constant LCU),NE.GDI.STKB.KN,4892369159.2
Peru,PER,1980,Changes in inventories (constant LCU),NE.GDI.STKB.KN,3471370313.4
Peru,PER,1979,Changes in inventories (constant LCU),NE.GDI.STKB.KN,2538266792.1
Peru,PER,1978,Changes in inventories (constant LCU),NE.GDI.STKB.KN,2174545803.5
Peru,PER,1977,Changes in inventories (constant LCU),NE.GDI.STKB.KN,2343763589.7
Peru,PER,1976,Changes in inventories (constant LCU),NE.GDI.STKB.KN,2669095788.3
Peru,PER,1975,Changes in inventories (constant LCU),NE.GDI.STKB.KN,3078269104.3
Peru,PER,1974,Changes in inventories (constant LCU),NE.GDI.STKB.KN,3140407758.9
Peru,PER,1973,Changes in inventories (constant LCU),NE.GDI.STKB.KN,2353181639.5
Peru,PER,1972,Changes in inventories (constant LCU),NE.GDI.STKB.KN,1591036196.2
Peru,PER,1971,Changes in inventories (constant LCU),NE.GDI.STKB.KN,1689004388.1
Peru,PER,1970,Changes in inventories (constant LCU),NE.GDI.STKB.KN,1469522879.7
Peru,PER,1969,Changes in inventories (constant LCU),NE.GDI.STKB.KN,1350056965.3
Peru,PER,1968,Changes in inventories (constant LCU),NE.GDI.STKB.KN,1280752403.2
Peru,PER,1967,Changes in inventories (constant LCU),NE.GDI.STKB.KN,1634748231.7
Peru,PER,1966,Changes in inventories (constant LCU),NE.GDI.STKB.KN,1713368473.5
Peru,PER,1965,Changes in inventories (constant LCU),NE.GDI.STKB.KN,1461640381.5
Peru,PER,1964,Changes in inventories (constant LCU),NE.GDI.STKB.KN,1284130616.7
Peru,PER,1963,Changes in inventories (constant LCU),NE.GDI.STKB.KN,1248198709.3
Peru,PER,1962,Changes in inventories (constant LCU),NE.GDI.STKB.KN,1287713570.4
Peru,PER,1961,Changes in inventories (constant LCU),NE.GDI.STKB.KN,1155041912.3
Peru,PER,1960,Changes in inventories (constant LCU),NE.GDI.STKB.KN,1028410090.5
Peru,PER,2025,Gross capital formation (current US$),NE.GDI.TOTL.CD,68107272535.6203
Peru,PER,2024,Gross capital formation (current US$),NE.GDI.TOTL.CD,57559179230.7346
Peru,PER,2023,Gross capital formation (current US$),NE.GDI.TOTL.CD,52460504307.6254
Peru,PER,2022,Gross capital formation (current US$),NE.GDI.TOTL.CD,55035994389.8345
Peru,PER,2021,Gross capital formation (current US$),NE.GDI.TOTL.CD,50504902135.1075
Peru,PER,2020,Gross capital formation (current US$),NE.GDI.TOTL.CD,36638958998.1633
Peru,PER,2019,Gross capital formation (current US$),NE.GDI.TOTL.CD,47572783821.0161
Peru,PER,2018,Gross capital formation (current US$),NE.GDI.TOTL.CD,47438038607.0359
Peru,PER,2017,Gross capital formation (current US$),NE.GDI.TOTL.CD,43703580568.3076
Peru,PER,2016,Gross capital formation (current US$),NE.GDI.TOTL.CD,42258482955.2761
Peru,PER,2015,Gross capital formation (current US$),NE.GDI.TOTL.CD,46131830441.7199
Peru,PER,2014,Gross capital formation (current US$),NE.GDI.TOTL.CD,49526178530.5194
Peru,PER,2013,Gross capital formation (current US$),NE.GDI.TOTL.CD,51448999388.9483
Peru,PER,2012,Gross capital formation (current US$),NE.GDI.TOTL.CD,47403572812.4126
Peru,PER,2011,Gross capital formation (current US$),NE.GDI.TOTL.CD,41567844304.8546
Peru,PER,2010,Gross capital formation (current US$),NE.GDI.TOTL.CD,35053316224.9458
Peru,PER,2009,Gross capital formation (current US$),NE.GDI.TOTL.CD,24138835402.6957
Peru,PER,2008,Gross capital formation (current US$),NE.GDI.TOTL.CD,31558153046.9257
Peru,PER,2007,Gross capital formation (current US$),NE.GDI.TOTL.CD,22510706295.9412
Peru,PER,2006,Gross capital formation (current US$),NE.GDI.TOTL.CD,17418921394.9795
Peru,PER,2005,Gross capital formation (current US$),NE.GDI.TOTL.CD,13146176479.5098
Peru,PER,2004,Gross capital formation (current US$),NE.GDI.TOTL.CD,11254320698.342
Peru,PER,2003,Gross capital formation (current US$),NE.GDI.TOTL.CD,10283973327.2017
Peru,PER,2002,Gross capital formation (current US$),NE.GDI.TOTL.CD,9842510731.44384
Peru,PER,2001,Gross capital formation (current US$),NE.GDI.TOTL.CD,9448419372.3098
Peru,PER,2000,Gross capital formation (current US$),NE.GDI.TOTL.CD,10156451474.2543
Peru,PER,1999,Gross capital formation (current US$),NE.GDI.TOTL.CD,10369330772.64
Peru,PER,1998,Gross capital formation (current US$),NE.GDI.TOTL.CD,12879087867.8228
Peru,PER,1997,Gross capital formation (current US$),NE.GDI.TOTL.CD,13832957957.958
Peru,PER,1996,Gross capital formation (current US$),NE.GDI.TOTL.CD,12479729454.4269
Peru,PER,1995,Gross capital formation (current US$),NE.GDI.TOTL.CD,13189112509.9743
Peru,PER,1994,Gross capital formation (current US$),NE.GDI.TOTL.CD,9984975414.31433
Peru,PER,1993,Gross capital formation (current US$),NE.GDI.TOTL.CD,6642966366.69851
Peru,PER,1992,Gross capital formation (current US$),NE.GDI.TOTL.CD,6396510156.74984
Peru,PER,1991,Gross capital formation (current US$),NE.GDI.TOTL.CD,5974759994.85795
Peru,PER,1990,Gross capital formation (current US$),NE.GDI.TOTL.CD,4269082045.21739
Peru,PER,1989,Gross capital formation (current US$),NE.GDI.TOTL.CD,5213995316.91542
Peru,PER,1988,Gross capital formation (current US$),NE.GDI.TOTL.CD,4080910538.8
Peru,PER,1987,Gross capital formation (current US$),NE.GDI.TOTL.CD,8301452817.50237
Peru,PER,1986,Gross capital formation (current US$),NE.GDI.TOTL.CD,4900391635.56193
Peru,PER,1985,Gross capital formation (current US$),NE.GDI.TOTL.CD,3155209889.61904
Peru,PER,1984,Gross capital formation (current US$),NE.GDI.TOTL.CD,4126345991.00016
Peru,PER,1983,Gross capital formation (current US$),NE.GDI.TOTL.CD,4600987599.59728
Peru,PER,1982,Gross capital formation (current US$),NE.GDI.TOTL.CD,7649670963.70039
Peru,PER,1981,Gross capital formation (current US$),NE.GDI.TOTL.CD,7527471290.14461
Peru,PER,1980,Gross capital formation (current US$),NE.GDI.TOTL.CD,5502732978.56741
Peru,PER,1979,Gross capital formation (current US$),NE.GDI.TOTL.CD,3823597413.46722
Peru,PER,1978,Gross capital formation (current US$),NE.GDI.TOTL.CD,2675196285.60213
Peru,PER,1977,Gross capital formation (current US$),NE.GDI.TOTL.CD,3089253685.02322
Peru,PER,1976,Gross capital formation (current US$),NE.GDI.TOTL.CD,3909683479.36621
Peru,PER,1975,Gross capital formation (current US$),NE.GDI.TOTL.CD,4617810579.58832
Peru,PER,1974,Gross capital formation (current US$),NE.GDI.TOTL.CD,3960531447.90596
Peru,PER,1973,Gross capital formation (current US$),NE.GDI.TOTL.CD,2473131802.28613
Peru,PER,1972,Gross capital formation (current US$),NE.GDI.TOTL.CD,1543140378.20525
Peru,PER,1971,Gross capital formation (current US$),NE.GDI.TOTL.CD,1639953390.1199
Peru,PER,1970,Gross capital formation (current US$),NE.GDI.TOTL.CD,1273237510.13626
Peru,PER,1969,Gross capital formation (current US$),NE.GDI.TOTL.CD,1783706073.8187
Peru,PER,1968,Gross capital formation (current US$),NE.GDI.TOTL.CD,1648754646.76095
Peru,PER,1967,Gross capital formation (current US$),NE.GDI.TOTL.CD,2405953545.487
Peru,PER,1966,Gross capital formation (current US$),NE.GDI.TOTL.CD,2429874171.75354
Peru,PER,1965,Gross capital formation (current US$),NE.GDI.TOTL.CD,1964218879.93901
Peru,PER,1964,Gross capital formation (current US$),NE.GDI.TOTL.CD,1665779890.77799
Peru,PER,1963,Gross capital formation (current US$),NE.GDI.TOTL.CD,1469197878.35456
Peru,PER,1962,Gross capital formation (current US$),NE.GDI.TOTL.CD,1485692493.12027
Peru,PER,1961,Gross capital formation (current US$),NE.GDI.TOTL.CD,1311137989.52897
Peru,PER,1960,Gross capital formation (current US$),NE.GDI.TOTL.CD,1189271590.56962
Peru,PER,2025,Gross capital formation (current LCU),NE.GDI.TOTL.CN,242943000000
Peru,PER,2024,Gross capital formation (current LCU),NE.GDI.TOTL.CN,216071000000
Peru,PER,2023,Gross capital formation (current LCU),NE.GDI.TOTL.CN,196403000000
Peru,PER,2022,Gross capital formation (current LCU),NE.GDI.TOTL.CN,211073000000
Peru,PER,2021,Gross capital formation (current LCU),NE.GDI.TOTL.CN,195987000000
Peru,PER,2020,Gross capital formation (current LCU),NE.GDI.TOTL.CN,128051000000
Peru,PER,2019,Gross capital formation (current LCU),NE.GDI.TOTL.CN,158749000000
Peru,PER,2018,Gross capital formation (current LCU),NE.GDI.TOTL.CN,155910000000
Peru,PER,2017,Gross capital formation (current LCU),NE.GDI.TOTL.CN,142495000000
Peru,PER,2016,Gross capital formation (current LCU),NE.GDI.TOTL.CN,142625000000
Peru,PER,2015,Gross capital formation (current LCU),NE.GDI.TOTL.CN,146904000000
Peru,PER,2014,Gross capital formation (current LCU),NE.GDI.TOTL.CN,140607000000
Peru,PER,2013,Gross capital formation (current LCU),NE.GDI.TOTL.CN,139010000000
Peru,PER,2012,Gross capital formation (current LCU),NE.GDI.TOTL.CN,125031000000
Peru,PER,2011,Gross capital formation (current LCU),NE.GDI.TOTL.CN,114482000000
Peru,PER,2010,Gross capital formation (current LCU),NE.GDI.TOTL.CN,99030000000
Peru,PER,2009,Gross capital formation (current LCU),NE.GDI.TOTL.CN,72711000000
Peru,PER,2008,Gross capital formation (current LCU),NE.GDI.TOTL.CN,92336000000
Peru,PER,2007,Gross capital formation (current LCU),NE.GDI.TOTL.CN,70436000000
Peru,PER,2006,Gross capital formation (current LCU),NE.GDI.TOTL.CN,57040000000
Peru,PER,2005,Gross capital formation (current LCU),NE.GDI.TOTL.CN,43339000000
Peru,PER,2004,Gross capital formation (current LCU),NE.GDI.TOTL.CN,38420000000
Peru,PER,2003,Gross capital formation (current LCU),NE.GDI.TOTL.CN,35780000000
Peru,PER,2002,Gross capital formation (current LCU),NE.GDI.TOTL.CN,34623000000
Peru,PER,2001,Gross capital formation (current LCU),NE.GDI.TOTL.CN,33146000000
Peru,PER,2000,Gross capital formation (current LCU),NE.GDI.TOTL.CN,35445000000
Peru,PER,1999,Gross capital formation (current LCU),NE.GDI.TOTL.CN,35095000000
Peru,PER,1998,Gross capital formation (current LCU),NE.GDI.TOTL.CN,37728000000
Peru,PER,1997,Gross capital formation (current LCU),NE.GDI.TOTL.CN,36851000000
Peru,PER,1996,Gross capital formation (current LCU),NE.GDI.TOTL.CN,30629000000
Peru,PER,1995,Gross capital formation (current LCU),NE.GDI.TOTL.CN,29752000000
Peru,PER,1994,Gross capital formation (current LCU),NE.GDI.TOTL.CN,21931000000
Peru,PER,1993,Gross capital formation (current LCU),NE.GDI.TOTL.CN,13213524400
Peru,PER,1992,Gross capital formation (current LCU),NE.GDI.TOTL.CN,7998196300
Peru,PER,1991,Gross capital formation (current LCU),NE.GDI.TOTL.CN,4647765800
Peru,PER,1990,Gross capital formation (current LCU),NE.GDI.TOTL.CN,883699983.36
Peru,PER,1989,Gross capital formation (current LCU),NE.GDI.TOTL.CN,20960261.174
Peru,PER,1988,Gross capital formation (current LCU),NE.GDI.TOTL.CN,1020227.6347
Peru,PER,1987,Gross capital formation (current LCU),NE.GDI.TOTL.CN,139761.87606
Peru,PER,1986,Gross capital formation (current LCU),NE.GDI.TOTL.CN,68348.212337
Peru,PER,1985,Gross capital formation (current LCU),NE.GDI.TOTL.CN,34628.247114
Peru,PER,1984,Gross capital formation (current LCU),NE.GDI.TOTL.CN,14305.439792
Peru,PER,1983,Gross capital formation (current LCU),NE.GDI.TOTL.CN,7493.3256051
Peru,PER,1982,Gross capital formation (current LCU),NE.GDI.TOTL.CN,5336.1561127
Peru,PER,1981,Gross capital formation (current LCU),NE.GDI.TOTL.CN,3178.9866203
Peru,PER,1980,Gross capital formation (current LCU),NE.GDI.TOTL.CN,1589.4933102
Peru,PER,1979,Gross capital formation (current LCU),NE.GDI.TOTL.CN,859.23466852
Peru,PER,1978,Gross capital formation (current LCU),NE.GDI.TOTL.CN,418.26381819
Peru,PER,1977,Gross capital formation (current LCU),NE.GDI.TOTL.CN,260.22276928
Peru,PER,1976,Gross capital formation (current LCU),NE.GDI.TOTL.CN,217.98766046
Peru,PER,1975,Gross capital formation (current LCU),NE.GDI.TOTL.CN,186.42486127
Peru,PER,1974,Gross capital formation (current LCU),NE.GDI.TOTL.CN,153.27256703
Peru,PER,1973,Gross capital formation (current LCU),NE.GDI.TOTL.CN,95.710200746
Peru,PER,1972,Gross capital formation (current LCU),NE.GDI.TOTL.CN,59.719532635
Peru,PER,1971,Gross capital formation (current LCU),NE.GDI.TOTL.CN,63.466196196
Peru,PER,1970,Gross capital formation (current LCU),NE.GDI.TOTL.CN,49.274291641
Peru,PER,1969,Gross capital formation (current LCU),NE.GDI.TOTL.CN,69.029425055
Peru,PER,1968,Gross capital formation (current LCU),NE.GDI.TOTL.CN,63.806804828
Peru,PER,1967,Gross capital formation (current LCU),NE.GDI.TOTL.CN,72.776084826
Peru,PER,1966,Gross capital formation (current LCU),NE.GDI.TOTL.CN,65.169225284
Peru,PER,1965,Gross capital formation (current LCU),NE.GDI.TOTL.CN,52.680350358
Peru,PER,1964,Gross capital formation (current LCU),NE.GDI.TOTL.CN,44.676216669
Peru,PER,1963,Gross capital formation (current LCU),NE.GDI.TOTL.CN,39.403887096
Peru,PER,1962,Gross capital formation (current LCU),NE.GDI.TOTL.CN,39.846272664
Peru,PER,1961,Gross capital formation (current LCU),NE.GDI.TOTL.CN,35.160350418
Peru,PER,1960,Gross capital formation (current LCU),NE.GDI.TOTL.CN,32.466123362
Peru,PER,2025,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,53761027152.6029
Peru,PER,2024,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,47349297863.0632
Peru,PER,2023,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,44129660142.3747
Peru,PER,2022,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,48708482986.6231
Peru,PER,2021,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,47886447823.8941
Peru,PER,2020,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,34907498466.6796
Peru,PER,2019,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,45905662037.1595
Peru,PER,2018,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,45740022676.7684
Peru,PER,2017,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,43481963124.8276
Peru,PER,2016,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,43468190048.9089
Peru,PER,2015,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,46131830441.7199
Peru,PER,2014,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,47842591450.5739
Peru,PER,2013,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,48353645057.0324
Peru,PER,2012,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,44563874483.1812
Peru,PER,2011,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,40699801789.2422
Peru,PER,2010,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,36271395432.0011
Peru,PER,2009,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,26706356655.8026
Peru,PER,2008,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,33468212033.1713
Peru,PER,2007,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,25529483563.4829
Peru,PER,2006,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,19846639949.5377
Peru,PER,2005,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,14741540625.4469
Peru,PER,2004,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,13877461336.2291
Peru,PER,2003,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,13849915184.3916
Peru,PER,2002,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,13181196103.6002
Peru,PER,2001,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,12679566180.665
Peru,PER,2000,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,13620484735.5347
Peru,PER,1999,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,14028965171.3353
Peru,PER,1998,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,16210185457.6241
Peru,PER,1997,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,16551250311.296
Peru,PER,1996,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,14403012917.3389
Peru,PER,1995,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,15146396567.5846
Peru,PER,1994,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,12636797155.4437
Peru,PER,1993,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,9499797890.26758
Peru,PER,1992,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,8503424582.35665
Peru,PER,1991,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,8396864468.66956
Peru,PER,1990,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,8057974311.1953
Peru,PER,1989,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,8010130994.846
Peru,PER,1988,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,10169241869.7916
Peru,PER,1987,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,11551623752.7935
Peru,PER,1986,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,9431657409.40645
Peru,PER,1985,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,7266747344.60033
Peru,PER,1984,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,8511398468.41487
Peru,PER,1983,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,9053985169.73995
Peru,PER,1982,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,13998156975.2012
Peru,PER,1981,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,15017002143.8217
Peru,PER,1980,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,12290658010.6438
Peru,PER,1979,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,8986932036.97767
Peru,PER,1978,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,7699149438.5755
Peru,PER,1977,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,8298278241.04068
Peru,PER,1976,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,9450142327.08686
Peru,PER,1975,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,10898852444.1185
Peru,PER,1974,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,11118859209.4521
Peru,PER,1973,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,8331623582.73868
Peru,PER,1972,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,5633188050.76454
Peru,PER,1971,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,5980052094.29702
Peru,PER,1970,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,5202960652.98707
Peru,PER,1969,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,4779982242.53525
Peru,PER,1968,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,4534604021.56191
Peru,PER,1967,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,5787953930.16722
Peru,PER,1966,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,6066315043.47228
Peru,PER,1965,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,5175052051.78331
Peru,PER,1964,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,4546564850.64924
Peru,PER,1963,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,4419345123.08403
Peru,PER,1962,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,4559250578.46913
Peru,PER,1961,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,4089516199.76685
Peru,PER,1960,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,3641166333.67524
Peru,PER,2025,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,13.5413397429518
Peru,PER,2024,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,7.29585886295317
Peru,PER,2023,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,-9.40046284238802
Peru,PER,2022,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,1.71663424639907
Peru,PER,2021,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,37.1809780915793
Peru,PER,2020,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,-23.9581852922134
Peru,PER,2019,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,0.362132221843623
Peru,PER,2018,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,5.1930947677278
Peru,PER,2017,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,0.0316854138698659
Peru,PER,2016,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,-5.77397507817533
Peru,PER,2015,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,-3.57581175472356
Peru,PER,2014,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,-1.05690813144639
Peru,PER,2013,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,8.50413169366908
